CXC_g,CRE_g,CN_g,CNumerical_Error_g,CXC_r,CRE_r,CN_r,CNumerical_Error_r,CXC_W1-fixBA,CRE_W1-fixBA,CN_W1-fixBA,CNumerical_Error_W1-fixBA,CXC_W2,CRE_W2,CN_W2,CNumerical_Error_W2,CXC_W3-fixBA,CRE_W3-fixBA,CN_W3-fixBA,CNumerical_Error_W3-fixBA,VFID,Vcosmic,logmstar,logsfr,delta_logsfr,Size Ratio,NUV_r,W1_W3,SNR,cluster_member,rich_group_memb,poor_group_memb,filament_member,pure_field,CRE_g_unscaled,CRE_W1-fixBA_unscaled,CN_g_unscaled,CN_W1-fixBA_unscaled,Feature Cluster,Comp1,Comp2,RA,DEC,ms_pop,transition_pop,suppressed_pop
963.6079,0.02314554792235218,-0.6624064335674514,False,963.3018,2.520505268077125,0.9302,False,92.2935,-0.1862010660009902,-0.6611102040136617,False,91.7373,2.4003993404449075,1.0284,False,99.5891,0.0021483174504517933,9.2097,True,b'VFID3549',2506.098736514765,8.319429868532664,-1.576756768287408,0.3333026114992461,0.00116170617965183,2.0173402142944354,0.04334786935058332,4.6899376,False,False,True,False,False,2.5434979867476,1.8492778019788587,0.8257,0.8192,0,0.3581741859298284,-0.862628246419243,237.21737099999999,21.8548533,True,False,False
176.6051,-0.326379479106679,-0.32177746101622595,False,177.1637,2.034717420809475,0.979,False,16.9866,0.5483107394864344,-0.034332616378548945,False,16.1034,3.664942552593154,0.3501,False,16.618,1.9574572333801779,0.7539,False,b'VFID3552',2374.9464534409876,8.82390409824053,-1.2518128577228371,0.25526634764318046,0.7278527334054605,2.029586522033691,-0.04589484336669791,22.581314,False,False,False,False,True,1.9946485045964997,2.6893589094893855,0.9979,1.1712,0,0.2775380193461376,-0.16771045760000047,237.31938,21.8313643,True,False,False
191.0986,-0.3760651624851487,0.5869620859642211,False,190.7431,2.3742520930087894,2.133,False,18.832,-0.8230032288386887,0.566269884500211,False,18.8755,1.2339264941603338,0.7179,False,19.0218,0.5738579126138206,11.6184,True,b'VFID3553',2930.2116402911474,8.290520528530584,-0.614506005649986,1.318646507919082,0.5119389629350539,0.9922720756225587,1.5646786188769521,45.886997,False,False,False,False,True,1.9166284502833886,1.1209498673899958,1.4573,1.5085,1,-1.1462442911223618,0.30456684628253927,214.68064049999998,21.8175844,True,False,False
210.5125,-0.5324953596302661,-0.34393219093825683,False,210.0926,1.6978100369308526,1.0478,False,19.0867,-0.41178449659029764,-2.0282688170427514,False,18.9209,1.71674671132806,0.2059,False,18.5658,119.73245997413811,6.4169,False,b'VFID3554',2179.7658046949164,8.352067483777885,-1.8252691315465324,0.0587189226705096,75.24324391026433,1.9921747882690415,-0.350102692636721,1.7498587,False,False,False,False,True,1.6709904385344874,1.5912719036533294,0.9867,0.0514,0,0.2252215761738508,-1.8061075074594393,154.3471275,21.7994985,True,False,False
248.3684,0.6664993723785843,-0.029018529903674654,False,248.5702,3.23940020901063,1.2043,False,24.5233,0.3259995014932093,-0.5743941002698265,False,25.1274,2.365096266909457,0.5955,False,21.5498,35.339555246314546,3.9156,False,b'VFID3555',3384.352528943904,8.849014811664196,-1.4537125084634297,0.033307952412992003,14.512595152243591,2.53031482861328,-4.625445568281247,1.138418,False,False,False,False,True,3.553738702252657,2.435095506736518,1.1459,0.8679,2,0.8080618702679166,-0.01809262643643412,198.23315250000002,21.789573,True,False,False
180.8342,-0.9459941029929679,0.3555242823144337,False,180.8538,1.1348265729879567,1.301,False,17.5323,-0.4969583403814933,1.6389142560666654,False,17.3202,1.2273488323190154,0.8911,False,17.3793,4.137255916600844,19.5168,True,b'VFID3557',2295.859740814143,8.168527616507124,-1.97178970225326,0.058812238997700605,2.7695140523328257,2.140260142944335,-0.2792441639111338,5.2574477,False,False,False,False,True,1.0216847991248679,1.4938562644648572,1.3403,2.1109,1,-1.5582882385670591,0.7185026010235708,237.2310615,21.7591581,True,False,False
414.0898,-0.8023899654753082,0.5204978961981281,False,413.9946,1.2774512849893833,1.2998,False,39.5154,-0.837063252713892,-0.24676036127874476,False,39.4996,1.158361283560566,0.8437,False,40.0343,0.9269054112925775,0.9155,False,b'VFID3562',1396.5347411122107,8.74357128931837,-2.2969165856179767,-0.7256665516054728,0.8389278557114227,3.161096056152344,-1.9254380037988277,6.8658047,False,False,False,True,False,1.2471824042070254,1.1048690360943476,1.4237,1.0519,0,-1.1144929888268649,-0.409963313082726,161.1517875,21.6662474,False,True,False
928.756,0.7919541020328439,-0.44639781682765,False,931.3071,3.907232994533317,1.1234,False,88.5696,0.8602321451006906,-0.7245002100358494,False,88.5868,2.9107127155199715,0.6424,False,88.2679,2.555949965418135,0.151,False,b'VFID3564',1465.5214413366393,9.785065813919864,-0.832203819138274,-0.09291232823131568,0.8390860392143266,2.8871598320312497,0.8032590746044921,134.79814,False,False,True,True,False,3.7507367941759218,3.046111895523115,0.9349,0.7836,2,1.4212659071470706,-0.14753337492847812,158.697075,21.6482708,True,False,False
411.3073,1.3896245902534285,-0.7035509319940804,False,416.487,4.67152477053532,0.891,False,39.5875,1.3442772280055857,-1.0726110577138737,False,38.825,3.914128396639626,0.1083,False,42.237,1.349803489471558,0.0348,True,b'VFID3566',1610.2710653933796,8.225760183376952,-1.579107995172816,0.40577587284157945,0.37497380679894904,1.9803898750000002,0.3118193428149425,3.787139,True,False,False,False,False,4.689242230382117,3.5997274076140653,0.8049,0.5881,2,2.2944424318872327,-0.13890507766357324,193.0881,21.6298008,True,False,False
222.0918,-0.1015207394207059,-0.4655853954208374,False,222.0839,2.253812804075911,1.0893,False,21.8461,0.16209057236768343,-0.27471606618178823,False,24.0163,2.93588910075934,0.3249,False,20.6478,1.2189948897889653,1.4648,False,b'VFID3567',3208.5679866752193,8.695626741372706,-1.423063660893948,0.18648506342995264,0.5423471618528329,2.0828206923217785,-3.8276464013232427,3.1646364,False,False,False,False,True,2.347737963977458,2.247628411338017,0.9252,1.0362,0,0.3019140017226086,-0.4404568272914877,136.34144400000002,21.6227561,True,False,False
394.0661,-0.1532836929883099,-0.29546871923381407,False,393.5031,2.184396397096801,1.0833,False,37.6816,-0.25505391889583773,-0.284509465988587,False,37.7787,1.9519415313881787,0.88,False,38.7057,1.5505247594949736,0.0473,True,b'VFID3568',1493.7134738139957,8.539847833158609,-1.326311279170128,0.40767553912643395,0.8757409940720474,1.7651174057617194,-0.5075869058447253,5.9923296,False,False,False,True,False,2.2664560297432286,1.7705289234951715,1.0112,1.0307,0,-0.05017299041369022,-0.4951078955401913,160.1027985,21.6186555,True,False,False
345.3983,0.023424349003397103,-0.4766627603818529,False,345.2655,2.451242379650819,0.9563,False,33.1485,0.18018777345063444,-0.553916991582884,False,33.3076,2.7213536500716677,0.7635,False,33.7793,2.556410645742856,0.3723,False,b'VFID3572',2857.3638921774163,9.08265998509257,-1.5669476308570192,-0.2665657873689027,1.1270028596069175,2.6497284072265614,-0.3803838853540036,12.084573,False,False,False,True,False,2.5439357803735825,2.2683266718901636,0.9196,0.8794,0,0.48580414197981703,-0.5677800709182584,197.6011515,21.5758141,True,False,False
536.7687,2.0204662104443485,2.9041094637023477,False,537.1345,5.505344838580176,2.8832,False,51.6787,1.1157282184523991,3.4517615912124278,False,51.6738,3.869589530304162,4.1965,False,51.5672,5.108448851761829,11.2684,True,b'VFID3574',3189.1669327502514,9.984915300700345,0.1384496794587461,0.7180989601237465,1.530240963855422,3.6509469096679688,1.6979179455883777,490.23972,False,False,True,True,False,5.679835377614431,3.3383296960572535,2.6287,3.129,1,-0.2939545282634056,5.032465833007971,248.6062125,21.5408868,True,False,False
562.6186,0.36730235518414334,0.6643058306027395,False,562.4006,3.142340939594295,1.6106,False,53.2468,0.05250552182194153,0.48400532612310243,False,53.2542,2.0666329218533175,1.3595,False,53.3097,1.6859864736087624,1.2598,False,b'VFID3581',2798.3303919517534,10.404455328631139,-0.5961309249584144,-0.35161534127114535,0.7944173892386269,3.9146583258056644,1.3907395795532231,546.1286,False,False,True,False,False,3.083917901882092,2.122293011768813,1.4964,1.4623,1,-0.14945415803753784,0.8604016137449678,137.0727015,21.4432902,True,False,False
486.1084,0.01849673695568837,-0.23770817336566222,False,487.8308,2.542202308992077,1.0399,False,46.7566,-0.047999413522932424,-0.34896784289878874,False,46.5875,2.8266993922375074,1.0319,False,50.232,4.184360605130311,0.8762,False,b'VFID3594',1448.4220686833767,8.470662464304903,-1.8337176122411012,-0.04446467653717856,2.0845271833805676,2.460391608093264,-0.16289636959960951,6.177829,False,False,True,False,False,2.5361980874718326,2.007342786647835,1.0404,0.9945,0,0.18391699563980754,-0.36939066430554,217.1728395,21.340116,True,False,False
571.6433,-0.4268571511724822,-0.987606219208691,False,570.7481,1.9721199959060123,0.7303,False,54.3045,0.025327740784979194,-0.6935174542834317,False,54.029,2.3733991401659718,0.6796,False,56.8886,1.5248287273711207,1.124,False,b'VFID3596',1193.710432046652,9.131102415783484,-1.4146754089990758,-0.1529899706385085,0.7291613102277986,2.5477908611450193,-0.3481536758935544,51.049137,False,False,True,False,False,1.8368711953439532,2.091209045217644,0.6613,0.801,0,0.3500845565149274,-1.184717787725087,217.0099275,21.3033422,True,False,False
248.4057,-0.8139152260895042,-0.31406286756123303,False,247.0558,1.1980040596032515,1.0504,False,23.8053,-0.9173820576502436,-0.9296274205346134,False,24.037,1.1097031384246254,0.5823,False,25.4064,0.7742935689469433,2.7165,False,b'VFID3597',1733.5475792628315,8.506897656051734,-1.216543493793214,0.5437643283044906,0.7643522229758895,1.5790970821533197,0.8751785778295904,34.00017,False,True,False,False,False,1.229084606250965,1.0130062367482213,1.0018,0.6684,0,-0.640767518317037,-1.3700892417391584,154.7562315,21.2837158,True,False,False
176.3289,-0.6486753942825974,-0.31208476667533763,False,176.1835,1.513390762228083,0.9827,False,17.0533,-0.49341432698011345,0.0977892501058982,False,17.0782,1.7758523343498962,0.7512,False,17.0128,2.3071051361312205,0.7402,False,b'VFID3598',3461.280329892002,8.906245038993282,-1.382931378223572,0.05837287826999549,1.5402164862614487,2.119742322753906,0.3807948589624033,12.477985,False,False,False,False,True,1.4885561436365353,1.497909648877498,1.0028,1.2454,0,-0.6195097616091871,-0.5313326291347064,267.5479725,21.2654257,True,False,False
305.4325,-0.9438405813990584,-0.8056209377062942,False,305.5269,1.0367916700941573,0.8771,False,29.3862,-1.0454331673705182,-0.7891366487607203,False,31.6422,0.00526842597036851,1.2766,False,27.1112,3.1966701417807974,0.0592,False,b'VFID3600',2924.1863195777137,8.123384057092405,-1.9561407163102027,0.11052245141301231,3.688959143968871,2.161113863769529,-0.18636441454101416,1.966142,False,False,False,False,True,1.025066414517806,0.8665507036062124,0.7533,0.7473,0,-0.6682305745743483,-1.6697513668060961,196.734219,21.2283983,True,False,False
219.0957,0.33544836926244864,0.2036061342776503,False,219.2403,2.902457997533162,1.2542,False,21.4013,3.114712099970819e-05,-1.7697230621432676,False,21.8048,2.077116934556292,0.3709,False,22.2565,0.8752861700632272,2.3364,False,b'VFID3602',3230.1775117590037,8.374084359923206,-1.5941238533563107,0.2722768513654428,0.4244271362456259,2.151769270263671,0.6494098539648441,3.654556,False,False,True,False,False,3.033898468864157,2.0622766437739704,1.2635,0.1966,0,0.7202244671602192,-0.852163311728988,134.9232045,21.1991466,True,False,False
571.6689,-1.0815404840867957,1.832374403724102,False,571.3469,0.9219425322235955,2.1137,False,54.9032,-1.1478896690958942,2.2900863123114403,False,54.8846,0.8503149425512698,0.8138,False,54.6386,0.32627650664926056,8.983,False,b'VFID3605',2270.2326787683683,8.886016697579143,-1.7370542851110562,-0.2795913825038294,0.43540199770754867,2.989741307495118,0.1398772665087904,16.073645,False,False,True,False,False,0.8088400660791167,0.749368418994748,2.0869,2.4766,1,-2.8028677754125333,1.7602683567167465,124.36692000000001,21.181101,True,False,False
714.1545,-0.24847136690909905,-0.7941479525680996,False,714.1838,2.147097510581282,0.769,False,68.4321,-0.0398571650073313,-0.9289151732759373,False,68.3615,2.1313258963239345,0.6815,False,68.8471,3.1020539000376974,2.2745,False,b'VFID3607',2308.5510007430535,8.60166399731258,-1.097867119115786,0.5867401924670097,1.538217217341088,1.6917917668457036,0.22719193604248034,10.646022,False,False,True,False,False,2.116985458257503,2.016655297487702,0.7591,0.6688,0,0.42479411398099987,-1.1669135499872907,124.35580200000001,21.1634721,True,False,False
243.2131,-0.3830749483168309,-0.011017811842024317,False,243.0948,1.8030987592411596,1.1761,False,23.5455,-0.4454497440517747,-0.037893852671930274,False,23.5568,1.660156394515812,0.6792,False,23.2214,1.3022727958382148,1.4713,False,b'VFID3609',3228.8630715086706,8.932743128290857,-1.5753087402386996,-0.1551714810229401,0.8386782556571257,2.6161632376708983,0.09766774518066512,7.0240135,False,False,True,False,False,1.905621177481177,1.5527680454977946,1.155,1.1692,0,-0.493630387329378,-0.31725535855834147,134.9747745,21.1514599,True,False,False
258.8487,1.0062958989366972,0.6437335813894252,False,257.5451,4.298982192906185,1.7448,False,24.5823,0.8260690688877435,0.8127074360021986,False,24.6193,2.9074977122234174,1.0966,False,25.5684,2.189644502652707,0.1243,False,b'VFID3611',2844.9634574044203,8.45206518182292,-0.805635323731239,0.9984733482957837,0.7281730474209933,1.3724528795166009,0.44727644005859446,9.476653,False,False,False,False,True,4.0873117892026585,3.0070386570992698,1.486,1.6469,2,0.6183688939289913,1.5412300812010753,251.8606125,21.1257028,True,False,False
554.4162,0.6624271760250641,-0.7266947123590589,False,554.2742,3.531095507789009,0.9072,False,53.0657,0.9299345689425895,-0.5163459486877111,False,53.0363,3.413791315838129,0.7659,False,52.9499,2.967005791071056,0.8906,False,b'VFID3618',3302.927106992048,9.716959876120505,-0.4808665877893118,0.31282875781872777,0.9491890039597929,2.4049714978027357,0.6757057328979492,80.10097,False,False,False,False,True,3.547344244954864,3.1258324513805023,0.7932,0.9005,2,1.4193167688751103,-0.21472811077826903,197.142888,21.0498927,True,False,False
365.2075,-0.22376900639367844,-1.4142825802963759,False,363.9815,2.1603108957579606,0.5829,False,35.3155,-0.03616411971332015,-1.3327593689453794,False,35.4575,2.1083699845565316,0.4518,False,35.5111,1.9722049343375292,0.2394,False,b'VFID3620',2270.262180701385,9.348149784441615,-1.160451373903942,-0.07214602381873392,0.9759143441212784,2.5579270438232413,0.0013388311791988627,33.28114,False,False,False,False,True,2.1557748917124995,2.0208791337249163,0.4456,0.442,0,0.801977609897403,-1.7830594646602986,118.438689,21.0493971,True,False,False
110.1038,-0.9624439124758032,-0.34215190014095076,False,109.9073,0.9656576963551763,1.1603,False,10.5961,-1.028310658227189,-0.2314470452172052,False,10.5549,1.4144334900211786,0.815,False,7.5704,0.006697588603605838,5.7059,True,b'VFID3623',2997.9262275005394,8.154172805396016,-1.6795559431097913,0.3625127965318016,0.007558210410825307,1.6710285598144523,-1.6776503732080101,0.4563614,False,False,False,False,True,0.9958541182924234,0.886134182506108,0.9876,1.0605,0,-1.0233903375756346,-1.0434996830253072,136.9605945,20.9796861,True,False,False
236.1789,-0.30103567419138827,-1.0329047294957008,False,235.9568,1.9536750716479745,0.6964,False,22.3934,0.7222886846938859,1.4852469100072614,False,21.9733,8.754147917986877,2.0145,False,48.262,5.652309992522907,0.0462,True,b'VFID3625',3047.8041936001464,8.538778205516643,-1.986020616458334,-0.25117936654100426,1.9569391634980988,2.5685591505126943,-1.1688340936230475,1.128189,False,False,False,False,True,2.034445180450388,2.888342212140719,0.6384,2.0246,0,0.15109086573289515,0.4144316111823207,200.1749625,20.9100431,True,False,False
359.33,2.856199444914331,2.0594603854249196,False,358.9805,6.145957960165871,1.9358,False,34.5147,1.7840287878120624,-0.04697500522005283,False,34.7049,4.6125690747477455,0.8664,False,33.8866,21.341399737654633,3.5585,False,b'VFID3631',3349.5912859587716,8.922948935564149,-1.5581951609130846,-0.13023418095820238,5.201815159672271,2.0450012669067394,0.47737862283203114,5.6127815,False,False,False,False,True,6.99216415948794,4.102683213949341,2.2017,1.1641,2,2.1062620967974164,2.8704757450504945,245.3483895,20.8658293,True,False,False
151.006,-0.6424484099499654,-0.8250063263880711,False,151.1967,1.6196130298428963,0.7851,False,14.6748,0.1487955266801324,1.1196860044916686,False,15.2749,2.2043497296852497,0.5917,False,-7.9972,52.219295946311114,0.4387,True,b'VFID3632',3073.276044965478,8.223865974405559,-2.5638340005356093,-0.5774370152661992,23.391314053276453,2.73480746850586,-0.39121207855468754,1.4719777,False,False,False,True,False,1.4983342048969217,2.232422506378887,0.7435,1.8193,0,-0.3677659878154376,0.0007471822878221607,250.65567,20.8526968,False,True,False
361.0282,0.5341783364592063,0.09639306626210778,False,360.9609,3.1519092186617956,1.2833,False,34.4935,0.35941002075795736,-0.38582663853528554,False,34.4614,2.6414079475427323,0.8578,False,34.8243,2.6530364814150356,1.1345,False,b'VFID3633',3001.99981686305,9.518733131932636,-1.3285715170116155,-0.37653022775860334,1.0726672352336593,2.619434883422853,0.7102509767578127,71.14688,False,False,False,False,True,3.34595863952194,2.4733080253328743,1.2093,0.9738,2,0.6410909452565161,0.13527673831887824,233.829516,20.8423914,True,False,False
334.9454,-0.2291894574801338,0.600017551811132,False,334.992,1.9830806587672698,1.5873,False,31.9866,-0.29118932420996585,1.5598548103536,False,31.949,1.9515219073695327,0.9713,False,31.991,1.9406806898861202,2.3923,False,b'VFID3634',2851.8045696459094,9.148572601055793,-0.9918848939895055,0.25584514706112826,1.1222998068637646,2.1239730381469712,0.2777819150683598,21.33311,False,False,False,False,True,2.1472633073000353,1.7291998786931078,1.4639,2.0665,1,-1.060785401408953,1.1559329358916206,191.3775825,20.8159793,True,False,False
